Date,Open,High,Low,Close,Volume,Currency
8/3/2015,1095.1,1098,1085.1,1089.4,105923,USD
8/4/2015,1085.3,1094.4,1080.2,1090.7,114103,USD
8/5/2015,1087.3,1091.7,1082,1085.6,116045,USD
8/6/2015,1084.1,1093.3,1082.7,1090.1,94613,USD
8/7/2015,1088.8,1098.9,1081.4,1094.1,172487,USD
8/10/2015,1094,1108.5,1089,1104.1,148926,USD
8/11/2015,1103.8,1119.1,1093.3,1107.7,191830,USD
8/12/2015,1108.2,1125.5,1101.1,1123.6,193697,USD
8/13/2015,1125.2,1126.3,1112.8,1115.6,129211,USD
8/14/2015,1114.6,1120.4,1111.1,1112.7,102233,USD
8/17/2015,1113.5,1122.2,1112.9,1118.4,92581,USD
8/18/2015,1117.2,1120.4,1108.5,1116.9,119945,USD
8/19/2015,1117.2,1134.3,1115.5,1127.9,154352,USD
8/20/2015,1133.3,1153.7,1132.1,1153.2,187177,USD
8/21/2015,1153.3,1167.9,1148.5,1159.6,196062,USD
8/24/2015,1160.2,1169.8,1145.1,1153.6,264142,USD
8/25/2015,1155.7,1156.3,1134,1138.3,199685,USD
8/26/2015,1139.9,1146,1116.9,1124.6,207120,USD
8/27/2015,1125,1128.5,1117,1122.6,143048,USD
8/28/2015,1124.4,1140.3,1123.1,1134,152105,USD
8/31/2015,1132.7,1136.3,1125,1132.5,98950,USD
9/1/2015,1133.8,1147.3,1133.8,1139.8,128865,USD
9/2/2015,1139,1141.9,1131.2,1133.6,111567,USD
9/3/2015,1133.2,1133.8,1121,1124.5,106471,USD
9/4/2015,1124.5,1133.1,1115.7,1121.4,113525,USD
9/7/2015,1123,1126,1114.7,1121,142512,USD
9/9/2015,1121,1124.7,1100.1,1102,178299,USD
9/10/2015,1105.7,1114.1,1102.5,1109.3,121431,USD
9/11/2015,1110.2,1111.9,1097.7,1103.3,119503,USD
9/14/2015,1107,1109.8,1102.6,1107.7,74178,USD
9/15/2015,1107.1,1108.5,1101.5,1102.6,78878,USD
9/16/2015,1104.4,1123.7,1103,1119,131151,USD
9/17/2015,1118.7,1136,1114.7,1117,143637,USD
9/18/2015,1130,1141.5,1126.9,1137.8,151718,USD
9/21/2015,1138.7,1139.4,1128.7,1132.8,87119,USD
9/22/2015,1132.6,1136.1,1120.5,1124.8,117435,USD
9/23/2015,1123.8,1134,1121.1,1131.5,96165,USD
9/24/2015,1130,1156.4,1129.5,1153.8,219683,USD
9/25/2015,1151,1151.1,1140.1,1145.6,140350,USD
9/28/2015,1145,1147.8,1127.3,1131.7,143467,USD
9/29/2015,1131.4,1134.3,1123.5,1126.8,105548,USD
9/30/2015,1127.2,1127.7,1110.8,1115.2,156467,USD
10/1/2015,1114.5,1118.5,1110.3,1113.7,83393,USD
10/2/2015,1112.5,1140.9,1103.8,1136.6,190004,USD
10/5/2015,1137,1141.6,1129.6,1137.6,119484,USD
10/6/2015,1134.7,1151,1134.5,1146.4,128175,USD
10/7/2015,1146.5,1153.6,1141.3,1148.7,113149,USD
10/8/2015,1145,1150.9,1135.9,1144.3,121187,USD
10/9/2015,1138.1,1159.3,1138,1155.9,134869,USD
10/12/2015,1155,1168.6,1154.3,1164.5,111800,USD
10/13/2015,1162.8,1168.6,1151.3,1165.4,139528,USD
10/14/2015,1168.2,1189.9,1162.5,1179.8,199965,USD
10/15/2015,1184,1191.7,1173.9,1187.5,192307,USD
10/16/2015,1182.5,1184.8,1174.3,1183.1,108910,USD
10/19/2015,1176.9,1178.2,1168.3,1172.8,108768,USD
10/20/2015,1170.6,1181.4,1167.2,1177.5,124733,USD
10/21/2015,1175.5,1179.3,1163.2,1167.1,122070,USD
10/22/2015,1166.8,1171.8,1161.4,1166.1,117317,USD
10/23/2015,1165.9,1179.4,1158.6,1162.8,150796,USD
10/26/2015,1163.8,1169.6,1162,1166.2,84868,USD
10/27/2015,1163,1168.8,1160.5,1165.8,91661,USD
10/28/2015,1166.7,1183.1,1152.1,1176.1,187307,USD
10/29/2015,1156.1,1162.5,1144.2,1147.3,155610,USD
10/30/2015,1146.6,1149.8,1138.4,1141.4,123166,USD
11/2/2015,1141.3,1142.7,1132.2,1135.9,106355,USD
11/3/2015,1132.9,1138,1113.6,1114.1,157445,USD
11/4/2015,1117.4,1122.3,1105.6,1106.2,157673,USD
11/5/2015,1106.8,1111.3,1102.2,1104.2,144642,USD
11/6/2015,1103.2,1109.7,1084.5,1087.7,199866,USD
11/9/2015,1089.1,1094.9,1087.4,1088.1,141885,USD
11/10/2015,1090.8,1094.8,1084,1088.5,144170,USD
11/11/2015,1088.5,1093.5,1083.2,1084.9,171726,USD
11/12/2015,1085.4,1089,1073,1081,208297,USD
11/13/2015,1083.5,1088,1078.2,1080.9,130832,USD
11/16/2015,1087.9,1097.4,1080.5,1083.6,151381,USD
11/17/2015,1082.4,1085.1,1064.4,1068.6,181458,USD
11/18/2015,1070.2,1074.6,1062,1068.7,154641,USD
11/19/2015,1069.3,1086.6,1068.3,1077.9,177555,USD
11/20/2015,1079.7,1087.2,1074.9,1076.3,157703,USD
11/23/2015,1076.4,1076.5,1065,1066.8,178092,USD
11/24/2015,1068.5,1080.7,1068.1,1073.8,158532,USD
11/25/2015,1075,1080.4,1067.1,1070,148662,USD
11/26/2015,1070.6,1073.9,1051.6,1056.2,187114,USD
11/30/2015,1056,1069.1,1052.2,1065.3,113168,USD
12/1/2015,1064.6,1074,1062.6,1063.5,121567,USD
12/2/2015,1067.9,1071,1049.4,1053.8,124024,USD
12/3/2015,1053.5,1064.5,1045.4,1061.2,173771,USD
12/4/2015,1062,1088.3,1057.2,1084.1,208897,USD
12/7/2015,1085.5,1086.1,1065,1075.2,109372,USD
12/8/2015,1069.7,1078.4,1066.8,1075.3,128216,USD
12/9/2015,1074.3,1085,1068.7,1076.5,140705,USD
12/10/2015,1071.7,1076,1068.8,1072,99734,USD
12/11/2015,1071.4,1079.1,1061.7,1075.7,152623,USD
12/14/2015,1073,1077.3,1058.1,1063.4,121860,USD
12/15/2015,1059.8,1067.9,1057.4,1061.6,115316,USD
12/16/2015,1060.3,1077.9,1060.2,1076.8,143146,USD
12/17/2015,1072.2,1072.7,1046.8,1049.6,168666,USD
12/18/2015,1051.5,1071,1050,1065,122220,USD
12/21/2015,1065.2,1081.4,1063.1,1080.6,122217,USD
12/22/2015,1078,1080.3,1071.2,1074.1,80660,USD
12/23/2015,1072,1074.9,1067.6,1068.3,69363,USD
12/24/2015,1069.6,1076.6,1069.5,1075.9,49685,USD
12/28/2015,1075.2,1076.5,1065.7,1068.3,70863,USD
12/29/2015,1068.3,1074.6,1066.7,1068,87639,USD
12/30/2015,1068.2,1071.5,1058.5,1059.8,98711,USD
12/31/2015,1060.6,1062.7,1056.5,1060.2,55707,USD
1/4/2016,1061.5,1083,1061,1075.2,159785,USD
1/5/2016,1073.5,1081.5,1071.9,1078.4,104638,USD
1/6/2016,1076.8,1094.9,1074.4,1091.9,191801,USD
1/7/2016,1093.7,1109.9,1091.1,1107.8,217266,USD
1/8/2016,1108.8,1113.1,1091.8,1097.9,193452,USD
1/11/2016,1103.6,1108.3,1093.1,1096.2,193208,USD
1/12/2016,1094,1099.1,1083.1,1085.2,167654,USD
1/13/2016,1086.8,1095.6,1079.4,1087.1,156109,USD
1/14/2016,1093.6,1095.4,1071.1,1073.6,174240,USD
1/15/2016,1079.2,1097.5,1076,1090.7,173457,USD
1/18/2016,1089.3,1094.5,1082.1,1089.1,160106,USD
1/20/2016,1087.3,1109.9,1087.1,1106.2,193281,USD
1/21/2016,1100.9,1106.2,1092.5,1098.2,178737,USD
1/22/2016,1101.6,1103.5,1094.4,1096.3,142743,USD
1/25/2016,1097.8,1109.2,1097.6,1105.3,176358,USD
1/26/2016,1108.2,1123.2,1107.2,1120.2,197690,USD
1/27/2016,1119.9,1128,1114.9,1115.8,168706,USD
1/28/2016,1126.2,1126.4,1110.2,1116.1,151218,USD
1/29/2016,1114.8,1118.9,1108.5,1116.4,133251,USD
2/1/2016,1118,1130.2,1115.3,1128,118524,USD
2/2/2016,1128.5,1131.5,1122.6,1127.2,117734,USD
2/3/2016,1129.4,1146.2,1124.8,1141.3,189231,USD
2/4/2016,1142.5,1157.9,1139.7,1157.5,177206,USD
2/5/2016,1155.7,1175,1145.5,1157.7,214890,USD
2/8/2016,1174,1201.4,1164.5,1197.9,249464,USD
2/9/2016,1189.5,1199.3,1185.9,1198.6,190796,USD
2/10/2016,1189.7,1198.1,1181.6,1194.6,168635,USD
2/11/2016,1197.5,1263.9,1196.3,1247.8,365647,USD
2/12/2016,1247.1,1248.7,1232.9,1239.4,191128,USD
2/15/2016,1236.3,1236.3,1191.5,1208.2,340804,USD
2/17/2016,1201.9,1214.4,1196.2,1211.4,162454,USD
2/18/2016,1209.5,1240.6,1201.3,1226.3,182120,USD
2/19/2016,1231.2,1235.3,1220.6,1230.8,184247,USD
2/22/2016,1226.9,1226.9,1202.5,1210.1,160974,USD
2/23/2016,1208.9,1229,1207.6,1222.6,184483,USD
2/24/2016,1226,1254.3,1222.4,1239.1,274243,USD
2/25/2016,1228.9,1244.4,1221.8,1238.8,208218,USD
2/26/2016,1232.5,1241.3,1212,1220.4,218706,USD
2/29/2016,1223.1,1241.8,1216.3,1234.4,183446,USD
3/1/2016,1238.9,1249.3,1227.7,1230.8,225605,USD
3/2/2016,1232.3,1244.8,1225.1,1241.8,182775,USD
3/3/2016,1240.8,1269.3,1238,1258.2,226299,USD
3/4/2016,1264.6,1280.7,1250.1,1270.7,361180,USD
3/7/2016,1260.5,1274.1,1257.4,1264,212786,USD
3/8/2016,1267.9,1279,1261,1262.9,206126,USD
3/9/2016,1262.2,1265.7,1243.6,1257.4,223144,USD
3/10/2016,1253.7,1274.3,1237.5,1272.8,304980,USD
3/11/2016,1272,1287.8,1249,1259.4,235781,USD
3/14/2016,1250.9,1261.9,1229.9,1245.1,207557,USD
3/15/2016,1237,1238.7,1226,1231,185326,USD
3/16/2016,1233.1,1264.8,1227,1229.8,203811,USD
3/17/2016,1262,1271.9,1255.2,1265,208124,USD
3/18/2016,1257.7,1267.7,1248.4,1254.3,158071,USD
3/21/2016,1255.2,1256.7,1241.2,1244.2,176624,USD
3/22/2016,1244.3,1260.9,1242.8,1248.6,195733,USD
3/23/2016,1248.5,1249.8,1215.4,1224,266165,USD
3/24/2016,1220.7,1224.2,1211.2,1221.6,169701,USD
3/28/2016,1216,1223.2,1206,1220.1,142683,USD
3/29/2016,1221.5,1243.4,1215.3,1235.8,189732,USD
3/30/2016,1243,1246.8,1224.9,1228.6,183333,USD
3/31/2016,1227,1242.3,1225.1,1235.6,120318,USD
4/1/2016,1234.1,1237.2,1210.3,1223.5,196902,USD
4/4/2016,1223,1224.1,1215.7,1219.3,91057,USD
4/5/2016,1217.1,1238.8,1216,1229.6,157086,USD
4/6/2016,1232.6,1233.8,1217.2,1223.8,135333,USD
4/7/2016,1224,1245,1224,1237.5,189413,USD
4/8/2016,1241.8,1244.6,1231,1243.8,132368,USD
4/11/2016,1241.8,1260.9,1241.6,1258,160928,USD
4/12/2016,1259.8,1264.7,1253,1260.9,157241,USD
4/13/2016,1257.2,1258.7,1241.4,1248.3,155992,USD
4/14/2016,1243.8,1245.9,1225.4,1226.5,204794,USD
4/15/2016,1228.5,1237.6,1226.8,1234.6,121270,USD
4/18/2016,1236.3,1243.3,1231.7,1235,148658,USD
4/19/2016,1233.9,1258.5,1229,1254.3,217385,USD
4/20/2016,1251.3,1259.8,1244,1254.4,165254,USD
4/21/2016,1244.5,1272.4,1244.4,1250.3,272941,USD
4/22/2016,1248.5,1254.2,1228.5,1230,209494,USD
4/25/2016,1234.5,1243.8,1231.3,1240.2,120768,USD
4/26/2016,1239.8,1246.5,1232.7,1243.4,148114,USD
4/27/2016,1245.7,1254.6,1240.7,1250.4,171510,USD
4/28/2016,1247.3,1271.7,1239.1,1266.4,227214,USD
4/29/2016,1268,1299,1267,1290.5,273994,USD
5/2/2016,1293.2,1306,1289.6,1295.8,198256,USD
5/3/2016,1293.4,1303.9,1284,1291.8,214985,USD
5/4/2016,1287.7,1291.8,1273.6,1274.4,212954,USD
5/5/2016,1281.2,1288.4,1270.6,1272.3,174581,USD
5/6/2016,1279.3,1297.7,1276.2,1294,257613,USD
5/9/2016,1286.7,1289.5,1262.8,1266.6,225229,USD
5/10/2016,1265.4,1272,1258.3,1264.8,174083,USD
5/11/2016,1267.3,1280.8,1266.3,1275.5,239700,USD
5/12/2016,1279.3,1282.5,1262.9,1271.2,218098,USD
5/13/2016,1264.8,1277.7,1264,1272.7,174352,USD
5/16/2016,1273.1,1290.4,1271.6,1274.2,198783,USD
5/17/2016,1274.9,1283.9,1270.1,1276.9,205190,USD
5/18/2016,1280.6,1283.5,1256,1274.4,233583,USD
5/19/2016,1259.1,1262.3,1244.6,1254.8,270061,USD
5/20/2016,1256.3,1261.2,1249.6,1252.9,205159,USD
5/23/2016,1251.7,1256.8,1243.5,1251.5,218715,USD
5/24/2016,1249.5,1252.8,1226.2,1229.2,322961,USD
5/25/2016,1227.3,1230.2,1217.7,1223.8,246046,USD
5/26/2016,1223.6,1234.6,1218.4,1220.4,199778,USD
5/27/2016,1222.3,1225.8,1209,1216.7,200002,USD
5/30/2016,1215.1,1220.6,1201.5,1217.5,236147,USD
6/1/2016,1217.9,1222.9,1208.2,1214.7,159621,USD
6/2/2016,1215.9,1220,1212,1212.6,112599,USD
6/3/2016,1212.8,1247.4,1209.1,1242.9,240700,USD
6/6/2016,1245.5,1251.3,1242.1,1247.4,162935,USD
6/7/2016,1248,1249,1236.9,1247,120505,USD
6/8/2016,1247,1267.2,1245.5,1262.3,181727,USD
6/9/2016,1264.6,1274.4,1259.4,1272.7,153261,USD
6/10/2016,1271.5,1280.9,1267.3,1275.9,160810,USD
6/13/2016,1278.3,1290.3,1275.2,1286.9,202808,USD
6/14/2016,1286.2,1293,1278.6,1288.1,193067,USD
6/15/2016,1288.1,1300,1281.3,1288.3,199446,USD
6/16/2016,1295,1318.9,1280.1,1298.4,354145,USD
6/17/2016,1282.4,1302.7,1278.8,1294.8,211622,USD
6/20/2016,1293,1296.8,1280.8,1292.1,193799,USD
6/21/2016,1292.5,1297.4,1267.1,1272.5,207162,USD
6/22/2016,1271.4,1273.5,1263.8,1270,132682,USD
6/23/2016,1268.1,1274.9,1256.9,1263.1,152586,USD
6/24/2016,1254.3,1362.6,1252.8,1322.4,574241,USD
6/27/2016,1322.3,1340,1320.8,1324.7,258326,USD
6/28/2016,1328.3,1329.5,1308.2,1317.9,195976,USD
6/29/2016,1313.9,1331,1313.3,1326.9,176817,USD
6/30/2016,1321,1326.5,1315.3,1320.6,192947,USD
7/1/2016,1324.8,1347,1323.1,1339,223728,USD
7/4/2016,1345,1360.3,1338.5,1358.7,353805,USD
7/6/2016,1358,1377.5,1356.3,1367.1,237060,USD
7/7/2016,1365.7,1372.9,1352,1362.1,218463,USD
7/8/2016,1361,1371.8,1336.3,1358.4,301185,USD
7/11/2016,1368.9,1376.5,1351.8,1356.6,230696,USD
7/12/2016,1356.3,1358.9,1331,1335.3,257335,USD
7/13/2016,1334,1346.3,1328.1,1343.6,204592,USD
7/14/2016,1344.5,1348,1320.4,1332.2,264334,USD
7/15/2016,1336.4,1339.5,1322.6,1327.4,191831,USD
7/18/2016,1333.4,1336,1323.5,1329.3,163212,USD
7/19/2016,1329.1,1335.5,1325.8,1332.3,150620,USD
7/20/2016,1332.2,1338.8,1312.5,1319.3,224985,USD
7/21/2016,1316.2,1334,1310.7,1331,253464,USD
7/22/2016,1331.4,1334,1319.4,1323.4,232263,USD
7/25/2016,1322.7,1323.4,1311.1,1319.5,263660,USD
7/26/2016,1315.5,1324.4,1313.6,1320.8,203410,USD
7/27/2016,1319.9,1342.3,1315.6,1326.7,215388,USD
7/28/2016,1347.5,1352.6,1339.2,1341.2,194758,USD
7/29/2016,1342.7,1362,1335,1357.5,229248,USD
8/1/2016,1357.2,1361.9,1353.2,1359.6,112655,USD
8/2/2016,1360.6,1374.2,1353.7,1372.6,161783,USD
8/3/2016,1370.5,1373.4,1360.6,1364.7,138588,USD
8/4/2016,1364.7,1371.4,1355.1,1367.4,170002,USD
8/5/2016,1367.2,1371,1340.4,1344.4,223143,USD
8/8/2016,1341.2,1343.9,1335.3,1341.3,137539,USD
8/9/2016,1341.2,1348.5,1336,1346.7,124480,USD
8/10/2016,1347,1363.6,1345.7,1351.9,191322,USD
8/11/2016,1353.2,1359.4,1341.4,1350,155585,USD
8/12/2016,1344.7,1362.5,1338.3,1343.2,239554,USD
8/15/2016,1343.6,1349.1,1340.9,1347.5,120152,USD
8/16/2016,1345.2,1364.3,1344.8,1356.9,221723,USD
8/17/2016,1351.3,1356.8,1340.5,1348.8,169160,USD
8/18/2016,1353.8,1361.5,1351.2,1357.2,170557,USD
8/19/2016,1357.1,1357.9,1342,1346.2,185033,USD
8/22/2016,1345,1345.7,1335.4,1343.4,156447,USD
8/23/2016,1343.6,1348.8,1338.9,1346.1,132030,USD
8/24/2016,1342.2,1344.1,1327,1329.7,225487,USD
8/25/2016,1327.4,1330.2,1321,1324.6,167657,USD
8/26/2016,1324.8,1346,1321.2,1325.9,300050,USD
8/29/2016,1323.8,1328.5,1317.2,1327.1,142232,USD
8/30/2016,1327,1328.9,1312,1316.5,159325,USD
8/31/2016,1314.7,1319.2,1306.9,1311.4,179946,USD
9/1/2016,1311.7,1318.6,1305.5,1317.1,179601,USD
9/2/2016,1318,1334,1307.4,1326.7,234252,USD
9/5/2016,1328.1,1357.2,1325.5,1354,281256,USD
9/7/2016,1353.5,1357.6,1346.9,1349.2,151823,USD
9/8/2016,1349.1,1353.9,1339.1,1341.6,182893,USD
9/9/2016,1341.6,1343.6,1331.2,1334.5,163931,USD
9/12/2016,1332,1333.8,1323.3,1325.6,194664,USD
9/13/2016,1331.7,1335.9,1318.8,1323.7,180759,USD
9/14/2016,1322.6,1329.8,1316.6,1326.1,139432,USD
9/15/2016,1325.8,1332.5,1312.1,1318,211228,USD
9/16/2016,1318.3,1321.5,1309.2,1310.2,138206,USD
9/19/2016,1313.2,1321.8,1312.6,1317.8,115841,USD
9/20/2016,1316.3,1321.1,1315.2,1318.2,93724,USD
9/21/2016,1318,1341.3,1310.9,1331.4,268971,USD
9/22/2016,1338.9,1347.8,1335.1,1344.7,166856,USD
9/23/2016,1340.3,1344.5,1337.4,1341.7,113260,USD
9/26/2016,1340.8,1346.1,1336.5,1344.1,126603,USD
9/27/2016,1342,1343.5,1327.7,1330.4,187753,USD
9/28/2016,1330.1,1331.1,1321.1,1323.7,157569,USD
9/29/2016,1325,1329.4,1318.6,1326,157335,USD
9/30/2016,1323.6,1331.5,1316,1317.1,214117,USD
10/3/2016,1321,1322.6,1311.8,1312.7,130138,USD
10/4/2016,1315,1315.4,1269,1269.7,351260,USD
10/5/2016,1270.5,1279.4,1264.1,1268.6,213859,USD
10/6/2016,1269.7,1271.6,1251.8,1253,190188,USD
10/7/2016,1256.8,1267.6,1243.2,1251.9,274147,USD
10/10/2016,1258.5,1266.8,1258.5,1260.4,140762,USD
10/11/2016,1261.7,1264,1254.3,1255.9,141054,USD
10/12/2016,1254.5,1260.5,1251.2,1253.8,141579,USD
10/13/2016,1257.1,1263.9,1254.7,1257.6,150097,USD
10/14/2016,1259.5,1260.7,1246.9,1255.5,179881,USD
10/17/2016,1252.9,1258.2,1251.1,1256.6,111891,USD
10/18/2016,1256,1265.6,1255.9,1262.9,148172,USD
10/19/2016,1263.9,1274.4,1261.1,1269.9,143609,USD
10/20/2016,1270.6,1275.9,1265.5,1267.5,137042,USD
10/21/2016,1266.5,1268.8,1261.7,1267.7,101385,USD
10/24/2016,1266.9,1272.8,1260.1,1263.7,156822,USD
10/25/2016,1265.2,1277.5,1262.4,1273.6,140027,USD
10/26/2016,1274,1277.2,1265.1,1266.6,142111,USD
10/27/2016,1267.2,1273.7,1265.2,1269.5,135139,USD
10/28/2016,1269.2,1285.4,1262,1276.8,232893,USD
10/31/2016,1278.3,1280.5,1271.9,1273.1,123697,USD
11/1/2016,1277.8,1292.9,1276.3,1288,207256,USD
11/2/2016,1289,1309.3,1288.4,1308.2,241704,USD
11/3/2016,1298.1,1308,1286.2,1303.3,228551,USD
11/4/2016,1303.2,1308.3,1295.7,1304.5,217452,USD
11/7/2016,1294.5,1296.5,1278.6,1279.4,221681,USD
11/8/2016,1282.2,1291.5,1273.3,1274.5,202504,USD
11/9/2016,1276.8,1338.3,1268.1,1273.5,816531,USD
11/10/2016,1278.4,1292.5,1251.9,1266.4,413555,USD
11/11/2016,1258.7,1265,1218.7,1224.3,444585,USD
11/14/2016,1227.7,1230.9,1211,1221.7,351968,USD
11/15/2016,1221.8,1231.4,1218.6,1224.5,234172,USD
11/16/2016,1228,1233.1,1221,1223.9,204454,USD
11/17/2016,1224.8,1231.1,1210.5,1216.9,237789,USD
11/18/2016,1216,1217.5,1201.3,1208.7,257109,USD
11/21/2016,1207.3,1217.8,1205.4,1209.8,167828,USD
11/22/2016,1213.5,1220.9,1205.6,1211.2,210554,USD
11/23/2016,1212.6,1214.7,1181.2,1189.3,367807,USD
11/24/2016,1189.4,1192.7,1170.3,1178.4,300283,USD
11/28/2016,1184.4,1197.2,1182.4,1190.8,189914,USD
11/29/2016,1196.6,1197.7,1182.6,1190.8,216185,USD
11/30/2016,1190.7,1196.8,1171.3,1173.9,249316,USD
12/1/2016,1175.1,1178.4,1162.2,1169.4,230283,USD
12/2/2016,1174.3,1180.3,1168.4,1177.8,175970,USD
12/5/2016,1182.6,1190.2,1158.6,1176.5,221458,USD
12/6/2016,1172.8,1177.1,1168.1,1170.1,137614,USD
12/7/2016,1171.4,1182.3,1167.2,1177.5,145807,USD
12/8/2016,1176.1,1180.7,1170.9,1172.4,147750,USD
12/9/2016,1172.5,1173.8,1157.6,1161.9,162823,USD
12/12/2016,1161.4,1167.9,1152.5,1165.8,166798,USD
12/13/2016,1164.5,1167,1156.3,1159,142850,USD
12/14/2016,1159.8,1168,1140,1163.7,214400,USD
12/15/2016,1143.8,1146,1124.3,1129.8,281607,USD
12/16/2016,1130.5,1143.2,1128.5,1137.4,178640,USD
12/19/2016,1136.1,1144.4,1135.5,1142.7,119183,USD
12/20/2016,1139.8,1141.7,1127.3,1133.6,146050,USD
12/21/2016,1134,1138.8,1131,1133.2,114055,USD
12/22/2016,1133.2,1135.5,1128.6,1130.7,120321,USD
12/23/2016,1130,1137.3,1129.5,1133.6,74795,USD
12/27/2016,1135.3,1151.7,1132.8,1138.8,108454,USD
12/28/2016,1139.3,1145.1,1137.1,1140.9,112510,USD
12/29/2016,1143.1,1160.6,1142.6,1158.1,158029,USD
12/30/2016,1159.5,1164.3,1150.3,1151.7,143849,USD
1/3/2017,1151.4,1166,1146.5,1162,229177,USD
1/4/2017,1159.6,1168.6,1156.7,1165.3,179878,USD
1/5/2017,1164.6,1185.9,1163.6,1181.3,272124,USD
1/6/2017,1181,1183.8,1171.1,1173.4,226432,USD
1/9/2017,1172.9,1186.4,1172.2,1184.9,179034,USD
1/10/2017,1181.3,1190.6,1180.2,1185.5,224813,USD
1/11/2017,1188.1,1198.5,1177,1196.6,328686,USD
1/12/2017,1191.1,1207.2,1190.7,1199.8,269319,USD
1/13/2017,1194.8,1201.8,1187.5,1196.2,288619,USD
1/16/2017,1199.4,1218.9,1198,1212.9,381417,USD
1/18/2017,1216.8,1217.7,1201.8,1212.1,203645,USD
1/19/2017,1203.1,1206.4,1195.4,1201.5,247403,USD
1/20/2017,1204.8,1214.8,1198.2,1204.9,244343,USD
1/23/2017,1209.3,1219.4,1209,1215.6,237411,USD
1/24/2017,1218,1220.1,1206.2,1210.8,216007,USD
1/25/2017,1208.6,1209.3,1192.6,1197.8,299179,USD
1/26/2017,1200.7,1202.3,1183.9,1189.8,244314,USD
1/27/2017,1191.4,1193.8,1182.6,1191.1,143606,USD
1/30/2017,1194.6,1201.3,1190,1196,191770,USD
1/31/2017,1197.7,1217.4,1195.6,1211.4,246904,USD
2/1/2017,1212.2,1215,1199.7,1208.3,217088,USD
2/2/2017,1211.2,1227.5,1210.2,1219.4,232060,USD
2/3/2017,1217.8,1223.2,1208.3,1220.8,217983,USD
2/6/2017,1221.9,1237.5,1220.8,1232.1,197324,USD
2/7/2017,1236.9,1237.5,1229.2,1236.1,202305,USD
2/8/2017,1235.2,1246.6,1231.3,1239.5,221914,USD
2/9/2017,1242.7,1246.2,1226.1,1236.8,246135,USD
2/10/2017,1229.6,1238.9,1222.6,1235.9,240052,USD
2/13/2017,1234.2,1234.4,1220.3,1225.8,176619,USD
2/14/2017,1226.1,1236,1222.7,1225.4,233752,USD
2/15/2017,1228.6,1234.9,1217.5,1233.1,226707,USD
2/16/2017,1234.3,1243.7,1233.3,1241.6,203786,USD
2/17/2017,1240.8,1245.1,1235.3,1239.1,164405,USD
2/20/2017,1236.4,1240.2,1226.8,1238.9,259507,USD
2/22/2017,1236.9,1241.9,1231.5,1233.3,201341,USD
2/23/2017,1238.3,1252.2,1236.4,1251.4,264971,USD
2/24/2017,1250.6,1261.2,1248.8,1258.3,220127,USD
2/27/2017,1258.9,1264.9,1251.5,1258.8,208488,USD
2/28/2017,1253.3,1259.3,1248.2,1253.9,234939,USD
3/1/2017,1248.5,1251.4,1237.2,1250,318035,USD
3/2/2017,1249.9,1250.8,1231.1,1232.9,272763,USD
3/3/2017,1234.8,1236.7,1223,1226.5,272293,USD
3/6/2017,1233.9,1237.3,1225,1225.5,156981,USD
3/7/2017,1225.7,1227.4,1214.1,1216.1,203709,USD
3/8/2017,1215.6,1218.5,1206.4,1209.4,211111,USD
3/9/2017,1207.7,1208.9,1199,1203.2,233510,USD
3/10/2017,1200.2,1206.2,1194.5,1201.4,257842,USD
3/13/2017,1205,1210.9,1202,1203.1,173917,USD
3/14/2017,1203.5,1207.5,1196.9,1202.6,183719,USD
3/15/2017,1198.7,1222,1196.8,1200.7,264336,USD
3/16/2017,1219.5,1234,1218.1,1227.1,257887,USD
3/17/2017,1226.2,1231.5,1224,1230.2,153151,USD
3/20/2017,1229,1235.5,1228.8,1234,126337,USD
3/21/2017,1234.2,1247.7,1226.6,1246.5,285634,USD
3/22/2017,1244.5,1251.5,1243.8,1249.7,216447,USD
3/23/2017,1248.6,1253.3,1242.7,1247.2,234768,USD
3/24/2017,1245,1251.9,1240.7,1248.5,207568,USD
3/27/2017,1245.5,1261,1245.5,1255.7,237274,USD
3/28/2017,1253.5,1258.4,1247.3,1255.6,243238,USD
3/29/2017,1250.8,1254.4,1246.9,1253.7,190678,USD
3/30/2017,1256.1,1256.5,1244.2,1248,217657,USD
3/31/2017,1244.6,1252.8,1241.5,1251.2,165212,USD
4/3/2017,1251.9,1255.9,1246.4,1254,142196,USD
4/4/2017,1255.5,1263.7,1255.5,1258.4,158364,USD
4/5/2017,1258.2,1259.3,1245.4,1248.5,236740,USD
4/6/2017,1257.6,1260.9,1251.3,1253.3,165264,USD
4/7/2017,1253.9,1273.3,1252.4,1257.3,375412,USD
4/10/2017,1255.6,1258.9,1248.2,1253.9,182195,USD
4/11/2017,1256.8,1277.4,1254.7,1274.2,292142,USD
4/12/2017,1277.2,1289,1273.8,1278.1,251097,USD
4/13/2017,1288.3,1290.7,1283.8,1288.5,235464,USD
4/17/2017,1292.4,1297.4,1283.1,1291.9,191665,USD
4/18/2017,1286.7,1294.4,1280.6,1294.1,280737,USD
4/19/2017,1291.7,1292.7,1275.4,1283.4,260702,USD
4/20/2017,1282.2,1285.2,1278,1283.8,245618,USD
4/21/2017,1283.3,1290.1,1280,1289.1,229598,USD
4/24/2017,1280,1280,1266,1277.5,302842,USD
4/25/2017,1277.9,1279.9,1262.8,1267.2,253774,USD
