Date,Open,High,Low,Close,Adj Close,Volume
5-Mar-13,"1,525.20","1,543.47","1,525.20",1539.79,"1,539.79","3,610,690,000"
4-Mar-13,"1,518.20","1,525.27","1,512.29",1525.20,"1,525.20","3,414,430,000"
1-Mar-13,"1,514.68","1,519.99","1,501.48",1518.20,"1,518.20","3,695,610,000"
28-Feb-13,"1,515.99","1,525.34","1,514.46",1514.68,"1,514.68","3,912,320,000"
27-Feb-13,"1,496.94","1,520.08","1,494.88",1515.99,"1,515.99","3,551,850,000"
26-Feb-13,"1,487.85","1,498.99","1,485.01",1496.94,"1,496.94","3,975,280,000"
25-Feb-13,"1,515.60","1,525.84","1,487.85",1487.85,"1,487.85","4,011,050,000"
22-Feb-13,"1,502.42","1,515.64","1,502.42",1515.60,"1,515.60","3,419,320,000"
21-Feb-13,"1,511.95","1,511.95","1,497.29",1502.42,"1,502.42","4,274,600,000"
20-Feb-13,"1,530.94","1,530.94","1,511.41",1511.95,"1,511.95","4,240,570,000"
19-Feb-13,"1,519.79","1,530.94","1,519.79",1530.94,"1,530.94","3,748,910,000"
15-Feb-13,"1,521.38","1,524.24","1,514.14",1519.79,"1,519.79","3,838,510,000"
14-Feb-13,"1,520.33","1,523.14","1,514.02",1521.38,"1,521.38","3,759,740,000"
13-Feb-13,"1,519.43","1,524.69","1,515.93",1520.33,"1,520.33","3,385,880,000"
12-Feb-13,"1,517.01","1,522.29","1,515.61",1519.43,"1,519.43","3,414,370,000"
11-Feb-13,"1,517.93","1,518.31","1,513.61",1517.01,"1,517.01","2,684,100,000"
8-Feb-13,"1,509.39","1,518.31","1,509.39",1517.93,"1,517.93","2,986,150,000"
7-Feb-13,"1,512.12","1,512.90","1,498.49",1509.39,"1,509.39","3,614,580,000"
6-Feb-13,"1,511.29","1,512.53","1,504.71",1512.12,"1,512.12","3,611,570,000"
5-Feb-13,"1,495.71","1,514.96","1,495.71",1511.29,"1,511.29","3,618,360,000"
4-Feb-13,"1,513.17","1,513.17","1,495.02",1495.71,"1,495.71","3,390,000,000"
1-Feb-13,"1,498.11","1,514.41","1,498.11",1513.17,"1,513.17","3,836,320,000"
31-Jan-13,"1,501.96","1,504.19","1,496.76",1498.11,"1,498.11","3,999,880,000"
30-Jan-13,"1,507.84","1,509.94","1,500.11",1501.96,"1,501.96","3,726,810,000"
29-Jan-13,"1,500.18","1,509.35","1,498.09",1507.84,"1,507.84","3,949,640,000"
28-Jan-13,"1,502.96","1,503.23","1,496.33",1500.18,"1,500.18","3,388,540,000"
25-Jan-13,"1,494.82","1,503.26","1,494.82",1502.96,"1,502.96","3,476,290,000"
24-Jan-13,"1,494.81","1,502.27","1,489.46",1494.82,"1,494.82","3,699,430,000"
23-Jan-13,"1,492.56","1,496.13","1,489.90",1494.81,"1,494.81","3,552,010,000"
22-Jan-13,"1,485.98","1,492.56","1,481.16",1492.56,"1,492.56","3,570,950,000"
18-Jan-13,"1,480.95","1,485.98","1,475.81",1485.98,"1,485.98","3,795,740,000"
17-Jan-13,"1,472.63","1,485.16","1,472.63",1480.94,"1,480.94","3,706,710,000"
16-Jan-13,"1,472.33","1,473.96","1,467.60",1472.63,"1,472.63","3,384,080,000"
15-Jan-13,"1,470.67","1,473.31","1,463.76",1472.34,"1,472.34","3,135,350,000"
14-Jan-13,"1,472.05","1,472.05","1,465.69",1470.68,"1,470.68","3,003,010,000"
11-Jan-13,"1,472.12","1,472.75","1,467.58",1472.05,"1,472.05","3,340,650,000"
10-Jan-13,"1,461.02","1,472.30","1,461.02",1472.12,"1,472.12","4,081,840,000"
9-Jan-13,"1,457.15","1,464.73","1,457.15",1461.02,"1,461.02","3,674,390,000"
8-Jan-13,"1,461.89","1,461.89","1,451.64",1457.15,"1,457.15","3,601,600,000"
7-Jan-13,"1,466.47","1,466.47","1,456.62",1461.89,"1,461.89","3,304,970,000"
4-Jan-13,"1,459.37","1,467.94","1,458.99",1466.47,"1,466.47","3,424,290,000"
3-Jan-13,"1,462.42","1,465.47","1,455.53",1459.37,"1,459.37","3,829,730,000"
2-Jan-13,"1,426.19","1,462.43","1,426.19",1462.42,"1,462.42","4,202,600,000"
31-Dec-12,"1,402.43","1,426.74","1,398.11",1426.19,"1,426.19","3,204,330,000"
28-Dec-12,"1,418.10","1,418.10","1,401.58",1402.43,"1,402.43","2,426,680,000"
27-Dec-12,"1,419.83","1,422.80","1,401.80",1418.10,"1,418.10","2,830,180,000"
26-Dec-12,"1,426.66","1,429.42","1,416.43",1419.83,"1,419.83","2,285,030,000"
24-Dec-12,"1,430.15","1,430.15","1,424.66",1426.66,"1,426.66","1,248,960,000"
21-Dec-12,"1,443.67","1,443.67","1,422.58",1430.15,"1,430.15","5,229,160,000"
20-Dec-12,"1,435.81","1,443.70","1,432.82",1443.69,"1,443.69","3,686,580,000"
19-Dec-12,"1,446.79","1,447.75","1,435.80",1435.81,"1,435.81","3,869,800,000"
18-Dec-12,"1,430.47","1,448.00","1,430.47",1446.79,"1,446.79","4,302,240,000"
17-Dec-12,"1,413.54","1,430.67","1,413.54",1430.36,"1,430.36","3,455,610,000"
14-Dec-12,"1,419.45","1,419.45","1,411.88",1413.58,"1,413.58","3,210,170,000"
13-Dec-12,"1,428.48","1,431.36","1,416.00",1419.45,"1,419.45","3,349,960,000"
12-Dec-12,"1,427.84","1,438.59","1,426.76",1428.48,"1,428.48","3,709,050,000"
11-Dec-12,"1,418.55","1,434.27","1,418.55",1427.84,"1,427.84","3,650,230,000"
10-Dec-12,"1,418.07","1,421.64","1,415.64",1418.55,"1,418.55","2,999,430,000"
7-Dec-12,"1,413.95","1,420.34","1,410.90",1418.07,"1,418.07","3,125,160,000"
6-Dec-12,"1,409.43","1,413.95","1,405.93",1413.94,"1,413.94","3,229,700,000"
5-Dec-12,"1,407.05","1,415.56","1,398.23",1409.28,"1,409.28","4,253,920,000"
4-Dec-12,"1,409.46","1,413.14","1,403.65",1407.05,"1,407.05","3,247,710,000"
3-Dec-12,"1,416.34","1,423.73","1,408.46",1409.46,"1,409.46","3,074,280,000"
30-Nov-12,"1,415.95","1,418.86","1,411.63",1416.18,"1,416.18","3,966,000,000"
29-Nov-12,"1,409.96","1,419.70","1,409.04",1415.95,"1,415.95","3,356,850,000"
28-Nov-12,"1,398.77","1,410.31","1,385.43",1409.93,"1,409.93","3,359,250,000"
27-Nov-12,"1,406.29","1,409.01","1,398.03",1398.94,"1,398.94","3,323,120,000"
26-Nov-12,"1,409.15","1,409.15","1,397.68",1406.29,"1,406.29","2,948,960,000"
23-Nov-12,"1,391.03","1,409.16","1,391.03",1409.15,"1,409.15","1,504,960,000"
21-Nov-12,"1,387.79","1,391.25","1,386.39",1391.03,"1,391.03","2,667,090,000"
20-Nov-12,"1,386.82","1,389.77","1,377.04",1387.81,"1,387.81","3,207,160,000"
19-Nov-12,"1,359.88","1,386.89","1,359.88",1386.89,"1,386.89","3,374,800,000"
16-Nov-12,"1,353.36","1,362.03","1,343.35",1359.88,"1,359.88","4,045,910,000"
15-Nov-12,"1,355.41","1,360.62","1,348.05",1353.33,"1,353.33","3,928,870,000"
14-Nov-12,"1,374.64","1,380.13","1,352.50",1355.49,"1,355.49","4,109,510,000"
13-Nov-12,"1,380.03","1,388.81","1,371.39",1374.53,"1,374.53","3,455,550,000"
12-Nov-12,"1,379.86","1,384.87","1,377.19",1380.03,"1,380.03","2,567,540,000"
9-Nov-12,"1,377.55","1,391.39","1,373.03",1379.85,"1,379.85","3,647,350,000"
8-Nov-12,"1,394.53","1,401.23","1,377.51",1377.51,"1,377.51","3,779,520,000"
7-Nov-12,"1,428.27","1,428.27","1,388.14",1394.53,"1,394.53","4,356,490,000"
6-Nov-12,"1,417.26","1,433.38","1,417.26",1428.39,"1,428.39","3,306,970,000"
5-Nov-12,"1,414.02","1,419.90","1,408.13",1417.26,"1,417.26","2,921,040,000"
2-Nov-12,"1,427.59","1,434.27","1,412.91",1414.20,"1,414.20","3,732,480,000"
1-Nov-12,"1,412.20","1,428.35","1,412.20",1427.59,"1,427.59","3,929,890,000"
31-Oct-12,"1,410.99","1,418.76","1,405.95",1412.16,"1,412.16","3,577,110,000"
26-Oct-12,"1,412.97","1,417.09","1,403.28",1411.94,"1,411.94","3,284,910,000"
25-Oct-12,"1,409.74","1,421.12","1,405.14",1412.97,"1,412.97","3,512,640,000"
24-Oct-12,"1,413.20","1,420.04","1,407.10",1408.75,"1,408.75","3,385,970,000"
23-Oct-12,"1,433.74","1,433.74","1,407.56",1413.11,"1,413.11","3,587,670,000"
22-Oct-12,"1,433.21","1,435.46","1,422.06",1433.82,"1,433.82","3,216,220,000"
19-Oct-12,"1,457.34","1,457.34","1,429.85",1433.19,"1,433.19","3,875,170,000"
18-Oct-12,"1,460.94","1,464.02","1,452.63",1457.34,"1,457.34","3,880,030,000"
17-Oct-12,"1,454.22","1,462.20","1,453.35",1460.91,"1,460.91","3,655,320,000"
16-Oct-12,"1,440.31","1,455.51","1,440.31",1454.92,"1,454.92","3,568,770,000"
15-Oct-12,"1,428.75","1,441.31","1,427.24",1440.13,"1,440.13","3,483,810,000"
12-Oct-12,"1,432.84","1,438.43","1,425.53",1428.59,"1,428.59","3,134,750,000"
11-Oct-12,"1,432.82","1,443.90","1,432.82",1432.84,"1,432.84","3,672,540,000"
10-Oct-12,"1,441.48","1,442.52","1,430.64",1432.56,"1,432.56","3,225,060,000"
9-Oct-12,"1,455.90","1,455.90","1,441.18",1441.48,"1,441.48","3,216,320,000"
8-Oct-12,"1,460.93","1,460.93","1,453.10",1455.88,"1,455.88","2,328,720,000"
