Start,End,Open,High,Low,Close,Volume,Market Cap
2018-09-08,2018-09-09,6432.032384471,6495.347505137,6164.499001928,6214.515450407,3029596737.942502,110352219739.56332
2018-09-07,2018-09-08,6527.528801198,6551.343072157,6367.814557664,6436.841435103,3604584133.876314,111668930820.85895
2018-09-06,2018-09-07,6720.246795663,6720.246795663,6371.902785238,6519.675094919,5128823495.474911,111338543930.76537
2018-09-05,2018-09-06,7364.127452099,7391.519913461,6714.906124526,6714.906124526,4063479414.9589777,123206380150.70036
2018-09-04,2018-09-05,7267.905331927,7399.962839814,7246.754355662,7360.98929488,3585026575.492572,126418425071.53958
2018-09-03,2018-09-04,7278.253608581,7324.29065154,7185.260348865,7268.864742887,3587720774.5187054,125176534045.19897
2018-09-02,2018-09-03,7189.711798204,7303.005790535,7126.753759791,7277.239549473,4026452649.613735,124689669675.93884
2018-09-01,2018-09-02,7011.745044966,7238.263496486,7011.745044966,7193.248733149,3736417380.529207,122433880681.73505
2018-08-31,2018-09-01,6977.184896695,7056.498152081,6905.33914944,7018.264049857,3847879824.793688,120305931834.48639
2018-08-30,2018-08-31,7036.431587041,7058.898976723,6832.739176005,6973.880311672,3821615060.285881,119735169322.61049
2018-08-29,2018-08-30,7080.255896341,7118.609059683,6960.460368316,7036.643093597,4017126669.355944,121596972339.09453
2018-08-28,2018-08-29,6892.118819724,7116.237490354,6870.993672867,7082.637385337,4088489331.5606484,120406267603.796
2018-08-27,2018-08-28,6708.159869046,6885.057976095,6671.239735192,6883.391276755,3208584744.267615,115875282123.07971
2018-08-26,2018-08-27,6740.966519331,6763.799067002,6594.151991808,6705.158422661,2897692512.0954666,115136755514.16136
2018-08-25,2018-08-26,6703.504529877,6787.24134918,6682.141058337,6745.155572979,3482620041.8107104,115890204075.73956
2018-08-24,2018-08-25,6534.230350612,6721.363282331,6501.066966866,6709.592961125,3159935178.710102,113122648892.09276
2018-08-23,2018-08-24,6379.980149324,6545.659034842,6379.980149324,6528.524414941,3432974935.304823,111083798682.76262
2018-08-22,2018-08-23,6481.300215756,6820.081466748,6319.848349671,6376.530713944,3605706790.047852,113589812746.94888
2018-08-21,2018-08-22,6284.246451559,6494.949181666,6282.055267622,6482.48093953,3352928439.4427915,110497806843.18237
2018-08-20,2018-08-21,6504.064719069,6539.18499546,6277.4023894,6291.971191501,3226319434.9999075,111320719763.46632
2018-08-19,2018-08-20,6416.237390702,6543.63761398,6354.653622556,6509.31191253,3185408871.9864283,110575568197.29001
2018-08-18,2018-08-19,6597.212073282,6628.42929799,6345.785261392,6420.01687876,4098661004.4924545,111471615191.4691
2018-08-17,2018-08-18,6339.30334607,6587.627901993,6331.717333933,6587.234439279,4220932607.4300776,111590079309.25565
2018-08-16,2018-08-17,6302.073567465,6475.480838249,6263.53697101,6329.697340344,4159955398.3435197,109615804939.23666
2018-08-15,2018-08-16,6217.842249039,6594.442382035,6217.842249039,6306.298266436,4271528735.3668365,109910003262.03261
2018-08-14,2018-08-15,6287.053220705,6287.053220705,5952.335379774,6207.117520201,4314826467.957589,104715326537.31375
2018-08-13,2018-08-14,6342.49538075,6509.961457311,6209.058762999,6284.92811516,3625488362.313673,109683741538.99333
2018-08-12,2018-08-13,6269.572355626,6433.37253417,6227.37113489,6342.511734015,3631377731.046385,108986681777.66579
2018-08-11,2018-08-12,6178.816153253,6460.502985999,6100.812338657,6293.915942247,4185821570.730027,106925855935.20215
2018-08-10,2018-08-11,6556.79900191,6587.10507013,6109.974094768,6183.831055963,4181392943.931878,110450434360.75917
2018-08-09,2018-08-10,6291.645097695,6629.937973848,6248.586463689,6563.764604497,4210397000.6718984,110258412337.92436
2018-08-08,2018-08-09,6736.300264249,6736.300264249,6205.35234374,6281.517374106,4609610922.224341,111187622461.85889
2018-08-07,2018-08-08,6945.21833169,7140.708761556,6722.266220746,6732.826689952,3700827846.127184,120399763551.10391
2018-08-06,2018-08-07,7040.944982529,7144.007979114,6869.734954513,6935.713091899,3306255574.1445484,120402336022.85905
2018-08-05,2018-08-06,7021.618542978,7076.470273596,6924.906451544,7041.990104397,3682909104.367678,120528010089.83214
2018-08-04,2018-08-05,7423.369336613,7491.741800212,6967.696860292,7017.844894334,3860203504.513457,124874388282.47034
2018-08-03,2018-08-04,7548.45773574,7548.45773574,7309.308752017,7422.438043343,4091971159.843146,127285663216.90054
2018-08-02,2018-08-03,7600.558993948,7685.923378593,7508.516748605,7551.49315296,4163829164.005342,130538683460.74704
2018-08-01,2018-08-02,7744.631395433,7747.417375112,7492.216628196,7596.721802762,4823441462.393802,130208064859.32938
2018-07-31,2018-08-01,8174.641739616,8174.641739616,7662.792135741,7752.144491811,5247534991.598222,136223543687.61685
2018-07-30,2018-07-31,8218.147751985,8237.120087099,7885.594529493,8181.184913701,4448141891.506246,139853384177.08633
2018-07-29,2018-07-30,8230.52203672,8273.041209949,8130.355936972,8211.614334805,3666674348.965748,140931396441.1423
2018-07-28,2018-07-29,8172.875760772,8218.909621596,8094.790455045,8195.281387616,4271083963.4205832,140469479107.34427
2018-07-27,2018-07-28,7925.66136133,8261.135335182,7834.49076069,8158.491093936,4974252390.807898,137721622178.59158
2018-07-26,2018-07-27,8165.597548772,8280.383112883,7874.765231963,7933.673932412,4940766514.848018,140555305797.24005
2018-07-25,2018-07-26,8343.380118959,8416.620991015,8070.169259958,8179.363887184,6176077122.425064,141437450720.80984
2018-07-24,2018-07-25,7715.394161402,8349.100818796,7704.861421219,8338.940620443,5764717500.8643265,138130525893.72998
2018-07-23,2018-07-24,7386.710266104,7753.766990612,7375.794246766,7712.930731944,4687601679.596329,131428842715.59035
2018-07-22,2018-07-23,7398.452210369,7535.767369706,7381.602713089,7391.747573501,3665112371.9181433,127708552338.54575
2018-07-21,2018-07-22,7330.341057369,7410.51243765,7264.995035975,7400.986497236,4512259647.477471,125957083903.6833
2018-07-20,2018-07-21,7444.568409892,7552.764240154,7305.638274574,7329.843347761,4966521399.751789,127340006735.70972
2018-07-19,2018-07-20,7349.626444582,7480.49111106,7289.406628292,7443.660645781,5846088135.45322,126552515026.71042
2018-07-18,2018-07-19,7313.602735913,7506.522681868,7293.696027201,7353.8838511,6330311100.250035,126702867277.64368
2018-07-17,2018-07-18,6698.843898684,7347.954698181,6666.153806008,7317.330033998,5419192992.699332,117484648785.31769
2018-07-16,2018-07-17,6349.113032979,6705.492443642,6336.933528699,6705.492443642,4630543497.449322,111553385913.80336
2018-07-15,2018-07-16,6250.324790913,6381.087798012,6236.637067252,6346.599550754,3455989685.6982293,108301684788.81506
2018-07-14,2018-07-15,6220.174225132,6264.895759144,6195.27963683,6250.050406982,3734323550.3311605,106911716788.27597
2018-07-13,2018-07-14,6217.319818144,6294.955455211,6181.047378458,6215.784717881,3821904703.0469184,107041202810.1827
2018-07-12,2018-07-13,6369.836850151,6375.149278186,6129.642442926,6202.44217648,3447735128.478174,106786605367.42828
2018-07-11,2018-07-12,6318.741219514,6390.003177931,6318.741219514,6367.687185252,3967828329.8168654,108981359942.40428
2018-07-10,2018-07-11,6670.315362761,6677.743511768,6316.171327848,6319.835609607,4677923064.3434,111216854320.20537
2018-07-09,2018-07-10,6713.143583017,6746.343655147,6664.513132981,6669.998510267,4925375835.097639,114903648635.78471
2018-07-08,2018-07-09,6715.378280114,6759.512216994,6687.644579808,6711.756799934,4983369408.61671,115356288726.25119
2018-07-07,2018-07-08,6594.777709362,6725.931831739,6528.997976578,6718.701013051,4981676689.534587,112643239518.51349
2018-07-06,2018-07-07,6528.310928764,6600.606900537,6461.897552997,6600.606900537,4811073504.46022,112044984491.77965
2018-07-05,2018-07-06,6612.111581483,6636.32626347,6492.340691035,6532.499354404,4643821207.807072,112764025003.03767
2018-07-04,2018-07-05,6537.368501721,6686.34437471,6435.020216612,6603.099908979,4840988987.800326,112438805144.0685
2018-07-03,2018-07-04,6595.97519117,6645.835589793,6483.5643111,6534.644902843,5004522312.6593275,112894405915.37183
2018-07-02,2018-07-03,6363.378352016,6638.313861013,6302.439982773,6595.968717111,3807596497.4069285,110312978867.1303
2018-07-01,2018-07-02,6385.423752059,6409.365459218,6310.846816102,6364.401841845,3508360442.8746557,109006878047.62534
2018-06-30,2018-07-01,6133.70397686,6425.917484836,6130.99266295,6376.564855317,3771289831.842599,109013793431.1957
2018-06-29,2018-06-30,5910.738003714,6180.342189053,5847.32314046,6127.560923281,2839622172.243842,101303448487.61432
2018-06-28,2018-06-29,6118.418332491,6138.655470336,5896.088025206,5912.435445858,3121465243.007189,104230356277.98743
2018-06-27,2018-06-28,6108.081816244,6172.527246137,6049.848945012,6108.694145794,3736840201.2203803,104332774796.42302
2018-06-26,2018-06-27,6247.163489863,6255.443512707,6103.030719908,6103.030719908,3889799376.7833753,106201817724.48538
2018-06-25,2018-06-26,6149.963218829,6289.175733833,6113.991152687,6238.074118939,4343151231.320295,106019354755.62933
2018-06-24,2018-06-25,6157.664107899,6211.292125144,5829.901535379,6149.117943358,3728670367.4808583,103104840640.45653
2018-06-23,2018-06-24,6073.054271142,6244.375949169,6070.106576437,6156.30026398,4089480599.8167887,104886130046.06256
2018-06-22,2018-06-23,6712.439403078,6715.006408875,6056.861989359,6071.720089041,3351734963.0013323,109318040094.6063
2018-06-21,2018-06-22,6734.137827984,6770.207068431,6695.896163838,6711.941657499,2901154211.8809814,115067734172.99823
2018-06-20,2018-06-21,6720.901573124,6754.942346176,6577.803076101,6734.137827984,3087939613.094331,114051666953.16135
2018-06-19,2018-06-20,6705.753311753,6754.452193254,6677.957643267,6722.636752661,2930821031.408766,114742560036.16278
2018-06-18,2018-06-19,6460.21840507,6724.30158934,6400.071429431,6700.596020849,2259399591.5332966,111265161991.75304
2018-06-17,2018-06-18,6500.4350038,6541.234834405,6459.314000665,6461.213024688,2039619863.6724365,111222374664.01273
2018-06-16,2018-06-17,6469.496413441,6514.550897064,6395.022990667,6505.755311335,2350148804.5821905,110323600936.40218
2018-06-15,2018-06-16,6650.926764781,6652.572392248,6470.053173969,6473.773490579,3114118486.941199,112236734784.51813
2018-06-14,2018-06-15,6307.58885043,6667.67355404,6293.277844784,6649.438347225,3663602706.4720397,111014489453.7956
2018-06-13,2018-06-14,6559.943493856,6599.514735849,6283.231868523,6308.396028075,3295765432.7675424,110547750538.43794
2018-06-12,2018-06-13,6845.923064395,6867.287029976,6535.55115894,6558.514878298,3102008136.8682976,115883252761.09337
2018-06-11,2018-06-12,6804.106499107,6851.118289256,6721.954597059,6847.943670812,3827038711.602335,115730062694.32375
2018-06-10,2018-06-11,7563.600993476,7563.600993476,6759.046140495,6797.078904208,3104326326.997626,122562640554.78455
2018-06-09,2018-06-10,7624.284000169,7658.105197332,7559.667408968,7559.667408968,2724319399.4094253,130144429836.02354
2018-06-08,2018-06-09,7659.86399996,7677.59749411,7564.965086893,7622.637061001,2974280008.599861,130241534909.56453
2018-06-07,2018-06-08,7576.087612329,7711.707126213,7576.087612329,7654.789136027,3371952934.7002535,131241247121.21704
2018-06-06,2018-06-07,7611.859043556,7645.242998408,7501.760893237,7577.593404507,3324816448.420833,129746655128.22813
2018-06-05,2018-06-06,7504.61258223,7628.660710951,7407.33775354,7612.11517624,3615936275.2699337,127854338897.60983
2018-06-04,2018-06-05,7687.675751763,7709.043781258,7473.489414432,7505.890508055,3930562178.7105064,129809953835.06029
2018-06-03,2018-06-04,7586.635658935,7709.254871346,7567.496422821,7684.931799179,3988066391.916733,131477090606.00702
2018-06-02,2018-06-03,7520.809781437,7659.692451349,7481.281344806,7588.637727714,3506255999.625372,129517556531.76384
2018-06-01,2018-06-02,7503.960275241,7590.623838226,7411.831128257,7525.473796775,3534811211.3344626,127779434179.46739
2018-05-31,2018-06-01,7410.996883153,7588.941668177,7361.209308722,7504.038586976,3635904694.014932,128090140880.01875
2018-05-30,2018-05-31,7475.380975127,7572.028923792,7330.9415028,7411.621917051,3899968538.1046357,127218701522.55576
2018-05-29,2018-05-30,7148.382787397,7530.365297941,7108.097718043,7474.562016474,3815081591.7760124,124630231434.77773
2018-05-28,2018-05-29,7366.64777523,7442.193014039,7141.115481176,7149.250597223,3215107342.645699,124215494408.8425
2018-05-27,2018-05-28,7358.682109051,7380.225321265,7269.543823627,7363.936760174,3037874870.6619616,125071558308.78893
2018-05-26,2018-05-27,7483.923186515,7574.745396445,7344.829727195,7349.788651908,3196176483.8865113,127948559647.4012
2018-05-25,2018-05-26,7597.498837309,7649.03106349,7397.19078942,7488.63722059,4140362593.80529,127945639029.03383
2018-05-24,2018-05-25,7558.332248074,7740.093094955,7340.474586303,7576.278751944,4962607292.142311,128983159056.4206
2018-05-23,2018-05-24,8021.527115451,8050.003180465,7525.488247962,7570.538188039,4347099237.87214,133788780303.85522
2018-05-22,2018-05-23,8398.980741383,8398.980741383,8016.111591945,8032.093710758,3751166478.6618953,140965212363.83832
2018-05-21,2018-05-22,8504.392245727,8536.846506431,8353.567838539,8399.115042185,3892425909.513094,144399603233.06308
2018-05-20,2018-05-21,8232.481806821,8538.388398431,8177.724729808,8499.122900226,3622202463.3850236,142883459805.09985
2018-05-19,2018-05-20,8236.02240278,8338.416559235,8160.754424617,8225.333518556,3931791516.723238,140814675664.7962
2018-05-18,2018-05-19,8093.347179942,8258.631884202,7968.007687838,8236.681883593,4472415561.77629,138311169552.19992
2018-05-17,2018-05-18,8341.615725326,8408.350501548,8054.71466031,8088.947899194,4471142637.654744,141534195261.12814
2018-05-16,2018-05-17,8508.251974499,8508.674225949,8164.50493598,8343.900225706,5131375183.098747,141362049290.1545
2018-05-15,2018-05-16,8735.400032204,8832.72290218,8477.513110566,8515.70113433,5366406569.286464,147377649848.07288
2018-05-14,2018-05-15,8696.818046123,8895.462875722,8347.174977365,8740.312767923,5019113653.882912,146843548689.04648
2018-05-13,2018-05-14,8488.707530407,8753.425965701,8376.21910193,8699.820502933,4329079560.403619,146413407329.29117
2018-05-12,2018-05-13,8416.407227841,8640.19705144,8196.315735074,8488.213129483,5465653039.497356,144028397248.7451
2018-05-11,2018-05-12,9040.788664552,9040.788664552,8394.76746297,8422.663809755,5789182783.718333,148566676930.081
2018-05-10,2018-05-11,9314.428561457,9393.068048204,9037.392111957,9037.392111957,5032109490.297594,158203200269.25525
2018-05-09,2018-05-10,9232.346558206,9384.380916193,9074.433276642,9327.374046577,5229298823.615705,157041351530.42273
2018-05-08,2018-05-09,9380.792342012,9468.199602424,9136.383479152,9233.687914131,5187265753.795841,158129844824.8143
2018-05-07,2018-05-08,9673.823718897,9679.398283406,9256.524550388,9372.87800412,5126629695.110314,159171331027.52847
2018-05-06,2018-05-07,9869.313498486,9960.40872297,9495.756447446,9666.853489071,5579263731.540215,164319563566.66772
2018-05-05,2018-05-06,9714.030902412,9972.750074274,9708.097850641,9864.060648696,5831668636.078925,167518425717.9186
2018-05-04,2018-05-05,9758.94385267,9790.00623478,9597.486912472,9718.724265271,6816067136.573046,163695392583.12518
2018-05-03,2018-05-04,9236.410635499,9807.420823607,9186.736181493,9769.29029264,6010894136.378407,159730733869.01498
2018-05-02,2018-05-03,9084.637928461,9244.47783939,8996.732769032,9236.704388957,4980811639.294956,155625522100.66425
2018-05-01,2018-05-02,9253.083882874,9253.083882874,8881.779113875,9096.810021871,6156448195.898472,153208735785.0938
2018-04-30,2018-05-01,9412.933156562,9463.94025988,9173.147998396,9240.335679495,6189381726.745168,158509667847.13
2018-04-29,2018-04-30,9337.929478299,9519.119728571,9194.490547479,9413.40930469,6578695509.1461735,159435102032.22025
2018-04-28,2018-04-29,8945.682032015,9402.661887865,8905.423788527,9337.281362637,6044135769.568152,157157916638.80798
2018-04-27,2018-04-28,9272.68850891,9364.296827707,8970.449550854,8974.089790534,6420471433.755679,156938588046.2312
2018-04-26,2018-04-27,8858.958858584,9274.510917015,8698.795549002,9268.527836866,7840135344.800649,151190285700.75366
2018-04-25,2018-04-26,9689.429015472,9745.085959592,8828.361916339,8846.751894883,9496007199.258213,157076395722.31494
2018-04-24,2018-04-25,8927.498952717,9715.110087646,8924.774677074,9715.110087646,7015588899.813644,158243944130.89832
2018-04-23,2018-04-24,8785.307707704,8966.254422322,8775.238204718,8924.023356307,5577263962.682184,151137648092.48865
2018-04-22,2018-04-23,8890.882431127,8959.354943453,8766.335741868,8787.210205792,5388898212.038859,151206617490.12155
2018-04-21,2018-04-22,8831.324167528,8961.90220134,8631.505469677,8884.348603911,6592572345.596165,149672369138.11755
2018-04-20,2018-04-21,8279.071885016,8872.53251671,8247.720146658,8813.044081412,5856252722.490644,143325849306.40866
2018-04-19,2018-04-20,8137.721564119,8284.837636099,8108.010267689,8280.643109928,5571921609.662269,139697891452.2408
2018-04-18,2018-04-19,7898.148906651,8168.591183808,7888.236331363,8133.862763488,5174175282.725691,137352270224.70793
2018-04-17,2018-04-18,8042.520382416,8126.352751841,7856.158341611,7889.503630474,4617797211.778915,136782286541.11711
2018-04-16,2018-04-17,8306.241710004,8344.618512825,7899.380607325,8038.471104588,4364099389.488306,137323175499.90479
2018-04-15,2018-04-16,7931.478615367,8313.382621504,7927.418850318,8301.987534486,4064566540.1385894,139314075515.98734
2018-04-14,2018-04-15,7862.97915655,8084.181205753,7806.771553998,7910.243775102,5221454291.820428,135006677595.69618
2018-04-13,2018-04-14,7821.364048725,8124.051804321,7698.959083191,7866.931622664,7108692314.5582285,135711160795.36713
2018-04-12,2018-04-13,6933.971966124,7824.357865721,6788.545634357,7821.822516784,5569495530.073335,123866648137.7797
2018-04-11,2018-04-12,6845.560832212,6946.72149145,6832.638659323,6932.843296341,3484554527.3703055,116633027003.15863
2018-04-10,2018-04-11,6782.532082976,6876.318024906,6710.130736696,6844.301557074,3585817439.024414,115498144607.21555
2018-04-09,2018-04-10,7013.715303761,7155.497903783,6663.30851726,6772.871609032,3560325736.664332,117673759659.82568
2018-04-08,2018-04-09,6898.345032954,7076.715293438,6898.345032954,7000.923354625,3056918181.447544,118826615776.68887
2018-04-07,2018-04-08,6640.309470519,7037.930491344,6637.54156298,6894.151859073,3240556397.7189403,116709872180.672
2018-04-06,2018-04-07,6796.855663533,6869.360103371,6601.406734071,6637.296686235,3711281114.355923,113749617596.85025
2018-04-05,2018-04-06,6844.005785453,6936.155483977,6651.188593663,6819.726657106,4403251763.522565,115381166132.26134
2018-04-04,2018-04-05,7454.194480807,7454.194480807,6791.910366522,6840.936109893,4231706034.988416,120987270374.98882
2018-04-03,2018-04-04,7066.360264855,7521.805049919,7053.685669768,7454.691790393,4155294223.941801,125196524425.38528
2018-04-02,2018-04-03,6841.725764416,7116.9356845,6806.530092794,7061.622525898,3914063316.8770723,118714544792.53935
2018-04-01,2018-04-02,6959.890619635,7054.477479687,6506.022091086,6830.630577316,3598865261.866427,116292884529.76468
2018-03-31,2018-04-01,6875.890211418,7188.225640209,6842.08021798,6955.124517538,4072365790.6569343,119471347711.27528
2018-03-30,2018-03-31,7154.016617403,7256.653696904,6665.141403198,6880.453143775,4781184232.5155115,117674103198.58687
2018-03-29,2018-03-30,7947.62755735,7976.070834878,7010.869710712,7178.058622813,3386756377.237025,128256618601.8219
2018-03-28,2018-03-29,7821.605869561,8097.640956816,7791.30308437,7954.826953349,3173707435.987881,134738550293.39253
2018-03-27,2018-03-28,8171.701764094,8210.957189012,7786.080921586,7828.22173159,3702257445.232483,135732326694.80934
2018-03-26,2018-03-27,8453.806862484,8522.628689775,7907.885470135,8187.383924464,2833668579.5105386,140368288652.55664
2018-03-25,2018-03-26,8554.421564965,8680.428839237,8425.566950814,8466.556129044,3029683211.9522142,146027822374.36108
2018-03-24,2018-03-25,8923.404782927,9002.746568517,8634.654030499,8661.018753079,3067943937.3540545,149796255286.36063
2018-03-23,2018-03-24,8728.47,8865.051157414,8342.776072565,8865.051157414,4026875184.2475977,145006569184.44904
2018-03-22,2018-03-23,8970.660358236,9104.403920285,8570.975758139,8721.57,3735442600.6573567,148850664794.99588
2018-03-21,2018-03-22,8907.399598381,9173.541313476,8862.636693779,8978.018989541,4432036552.374764,153213993287.21542
2018-03-20,2018-03-21,8620.287305561,9045.588197675,8369.279766327,8892.783654103,4501108575.652147,146451375941.21158
2018-03-19,2018-03-20,8195.616341537,8662.302735016,8153.675879633,8588.661985749,5074015987.8789,144055858647.11734
2018-03-18,2018-03-19,7912.658935325,8232.483152026,7364.223838206,8092.439641691,4628590454.301849,129663399258.24805
2018-03-17,2018-03-18,8294.104092354,8325.924047407,7795.179879926,7906.383969743,4224100753.4801917,137483922115.42783
2018-03-16,2018-03-17,8302.595689134,8570.713787447,7982.803113989,8315.139162841,4153900849.2176394,141272921832.37012
2018-03-15,2018-03-16,8255.725415537,8417.992103622,7750.225412497,8291.944665773,5294581212.122477,138332645701.89056
2018-03-14,2018-03-15,9206.908110717,9352.331545373,8036.245910917,8262.032897029,4034218467.208438,149354974929.5331
2018-03-13,2018-03-14,9179.776981508,9481.70819159,8948.052187409,9208.440502074,5095834459.8423,155752941708.58395
2018-03-12,2018-03-13,9557.854232694,9893.08361319,8803.801209847,9216.378705589,5058109366.785478,161075947417.11777
2018-03-11,2018-03-12,8856.718881049,9704.329233795,8581.458152794,9570.367448236,4665413193.991818,153523238058.01843
2018-03-10,2018-03-11,9339.626812522,9525.484269799,8821.456070162,8894.85712022,4505811284.202061,157349154451.72385
2018-03-09,2018-03-10,9411.715540851,9479.824937494,8497.330821622,9345.521676052,4328631178.029565,151766844899.47632
2018-03-08,2018-03-09,9971.758251061,10139.850278964,9338.281974814,9433.592923413,4793198292.940542,165030983908.59525
2018-03-07,2018-03-08,10721.475282301,10869.53870738,9701.563390344,9968.268316381,5234978812.590111,177918066329.57346
2018-03-06,2018-03-07,11520.402454973,11520.402454973,10637.819708432,10697.57229427,4804420267.106466,186711319238.1358
2018-03-05,2018-03-06,11502.666673068,11622.503172979,11394.627184642,11527.568787431,4219752283.9083586,194875403407.36365
2018-03-04,2018-03-05,11497.564316573,11516.383565834,11144.735675761,11516.383565834,3861373865.8980474,190891708185.22665
2018-03-03,2018-03-04,11094.237419658,11531.368984275,11094.237419658,11494.898944222,3526443821.1412497,192299293713.9318
2018-03-02,2018-03-03,10920.662074394,11157.479571807,10724.630823023,11095.091955664,4030692043.9488583,186991777621.60162
2018-03-01,2018-03-02,10423.581475732,10974.716730809,10375.265795632,10929.765497461,3441035104.338815,179665284931.12195
2018-02-28,2018-03-01,10727.535133876,11085.824873453,10402.007260873,10412.024007874,3642202553.5871267,179860191235.50824
2018-02-27,2018-02-28,10388.882339564,10913.296357158,10256.804875528,10736.490533616,3915484543.4129963,179335649688.1479
2018-02-26,2018-02-27,9703.321915886,10481.370878649,9513.12294083,10371.772676836,3261955537.9735403,167531121149.4776
2018-02-25,2018-02-26,9844.516789724,9958.130899873,9413.022290432,9699.647408137,3265197229.414529,163411665694.33392
2018-02-24,2018-02-25,10328.567370931,10605.869417366,9593.227151294,9843.276427204,3787518210.302915,169467401242.95456
2018-02-23,2018-02-24,9972.72335964,10493.769149903,9732.257318424,10348.067628802,4784103251.902329,170839836666.23145
2018-02-22,2018-02-23,10691.350530395,11034.671353368,9913.997706791,9987.171846325,5331192808.404261,175425443931.25638
2018-02-21,2018-02-22,11436.166476281,11436.166476281,10502.252235985,10680.361706517,5508367041.895931,185355964500.56412
2018-02-20,2018-02-21,11197.759777513,11976.619483523,11197.759777513,11446.215061411,4769640709.915539,196500409482.05405
2018-02-19,2018-02-20,10562.644468981,11224.553488527,10512.369514952,11191.902658673,4101946824.884008,184095687081.5299
2018-02-18,2018-02-19,11124.360485028,11326.127511759,10338.069950572,10576.175563517,5158247526.95291,182672172258.91785
2018-02-17,2018-02-18,10234.612793074,11123.134450644,10164.864839284,11095.608602104,4558021813.753084,180731004088.91855
2018-02-16,2018-02-17,10091.750212088,10275.012369206,9811.975773487,10245.308854663,4465120674.479241,170718163129.3846
2018-02-15,2018-02-16,9494.63,10183.839544352,9408.506508827,10117.074989492,4739907420.80256,165589174576.44366
2018-02-14,2018-02-15,8564.700308406,9518.54,8564.700308406,9505.15,6626407147.129945,153318027840.98938
2018-02-13,2018-02-14,8887.228306759,8906.177327189,8424.412410662,8577.572063714,3616243668.1623917,146264694620.37656
2018-02-12,2018-02-13,8120.351924296,8968.577272289,8120.351924296,8863.25280634,3543127386.7016563,145800341725.1769
2018-02-11,2018-02-12,8624.258121035,8624.258121035,7914.921550101,8099.307365642,3776449040.8718176,138897573472.04578
2018-02-10,2018-02-11,8697.342477143,9080.513089875,8282.274355868,8624.238537612,4794961601.208557,146923735750.31088
2018-02-09,2018-02-10,8266.287000352,8708.001259213,7850.112866102,8684.106762449,4374319140.231988,139813375515.3969
2018-02-08,2018-02-09,7569.867386754,8587.375056937,7569.867386754,8256.155151159,4511057946.2046,139923626486.0836
2018-02-07,2018-02-08,7714.07310376,8503.327576797,7221.330450407,7587.933554388,5174580851.487187,133718322412.77426
2018-02-06,2018-02-07,6910.997302186,7888.143212961,5963.239119047,7768.942754801,5255682912.8747225,115936410722.15828
2018-02-05,2018-02-06,8215.505812363,8343.181452195,6665.107706126,6905.959542551,4795001556.727061,129986071801.309
2018-02-04,2018-02-05,9198.067913658,9351.571884294,7986.357858902,8256.583798421,3993493752.4681964,147141784507.89807
2018-02-03,2018-02-04,8763.536968439,9417.790992471,8173.7299468,9191.270887881,4856472806.499911,151010871500.65665
2018-02-02,2018-02-03,9118.231270487,9127.685960842,7588.546350746,8768.328114939,5511338158.356583,144265487015.06824
2018-02-01,2018-02-02,10269.843886839,10332.946065138,8700.332594602,9171.249368766,4557095326.886569,162034796737.1316
2018-01-31,2018-02-01,10104.971872028,10421.662696687,9755.96851799,10236.675068931,5056861149.342998,169941072424.74905
2018-01-30,2018-01-31,11365.345139521,11366.824017724,10003.928921889,10084.495241595,4488869928.002429,181011266089.9061
2018-01-29,2018-01-30,11778.744249792,11924.955295137,11235.995908096,11348.083790888,4406818761.117681,192714118670.8567
2018-01-28,2018-01-29,11492.650190852,12113.076354227,11460.249891942,11865.231885092,6719212830.429968,198082558702.67523
2018-01-27,2018-01-28,11112.817847687,11648.848042101,10943.323711993,11446.468733025,7210080913.511119,190779837251.98672
2018-01-26,2018-01-27,11203.60858273,11668.426452127,10406.809045045,11123.950152867,7926703935.633349,186594089305.96152
2018-01-25,2018-01-26,11353.62685415,11730.745604714,11027.005448015,11219.436704426,8775510518.345148,192123000717.17523
2018-01-24,2018-01-25,10821.591111563,10821.591111563,10821.591111563,10821.591111563,8473730459.792883,182164267415.07
2018-01-23,2018-01-24,10917.290839889,11335.215751995,10113.380400145,10800.472615701,9191153509.349249,181273974069.99017
2018-01-22,2018-01-23,11529.521821363,11950.617668728,10164.073082741,10917.306414711,8135625786.554952,189107108572.01044
2018-01-21,2018-01-22,12982.920751349,12982.920751349,11241.295911277,11481.025132436,8556846220.196241,199805387138.93097
2018-01-20,2018-01-21,11571.617873758,13482.691244303,11571.617873758,12961.205660273,9405841903.812668,213472791318.77594
2018-01-19,2018-01-20,11209.291941978,12140.061615752,10839.803032519,11517.129950568,11002606473.272768,196527383915.19525
2018-01-18,2018-01-19,11201.992361192,12348.932376726,10755.679508422,11305.307396791,15847953323.94424,192666388610.1161
2018-01-17,2018-01-18,11284.388635522,11750.695241382,9300.527455183,11139.592088881,15748924942.634665,180279809333.96707
2018-01-16,2018-01-17,13797.975542571,14430.170952945,9963.10119158,11445.849644238,12240679658.271193,205856887976.89355
2018-01-15,2018-01-16,13787.98920627,14929.667351109,13663.142424701,13769.216435276,10282025656.507349,234632138926.31058
2018-01-14,2018-01-15,14535.057286259,14661.400704008,13123.356032067,13815.429666612,11121051176.190733,230699974615.23398
2018-01-13,2018-01-14,14066.981282517,14807.729008217,14066.981282517,14552.77603151,11643386357.614544,241810847783.36374
